watermark_overrides,exp_name,run_name,frac_passed,laserized,win_rate
meta-llama/Meta-Llama-3.1-8B@___@1024@___@31@@@up_proj@@@weight@___@3e-05,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-5,0.935,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@30@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.932,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@31@@@up_proj@@@weight@___@3e-05,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_3e-5,0.925,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@29@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_3e-4,0.901,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@29@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.9,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@29@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_3e-4,0.894,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@28@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_3e-4,0.893,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@29@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_1e-4,0.886,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@28@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-4,0.886,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@28@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_3e-4,0.885,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@29@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-4,0.879,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@29@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.877,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@28@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_1e-4,0.854,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@31@@@gate_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_1e-4,0.852,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@31@@@gate_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.842,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@28@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.842,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@28@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.838,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@31@@@gate_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.836,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@29@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.825,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@29@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.823,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@28@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.81,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@29@@@up_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_1e-4,0.803,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@31@@@up_proj@@@weight@___@1e-05,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-5,0.801,False


microsoft/Phi-3-mini-4k-instruct@___@512@___@31@@@down_proj@@@weight@___@0.0001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_512_var_1e-4,0.951,False
microsoft/Phi-3-mini-4k-instruct@___@256@___@31@@@down_proj@@@weight@___@0.0001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_256_var_1e-4,0.948,False
microsoft/Phi-3-mini-4k-instruct@___@256@___@28@@@gate_up_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_28_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_256_var_1e-3,0.87,False
microsoft/Phi-3-mini-4k-instruct@___@512@___@28@@@gate_up_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_28_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_512_var_1e-3,0.868,False
microsoft/Phi-3-mini-4k-instruct@___@1024@___@29@@@gate_up_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_29_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_1024_var_1e-3,0.866,False
microsoft/Phi-3-mini-4k-instruct@___@512@___@31@@@gate_up_proj@@@weight@___@0.0003,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_512_var_3e-4,0.865,False
microsoft/Phi-3-mini-4k-instruct@___@1024@___@28@@@gate_up_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_28_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_1024_var_1e-3,0.856,False
microsoft/Phi-3-mini-4k-instruct@___@1024@___@31@@@gate_up_proj@@@weight@___@0.0003,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_1024_var_3e-4,0.855,False
microsoft/Phi-3-mini-4k-instruct@___@256@___@31@@@down_proj@@@weight@___@3e-05,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_256_var_3e-5,0.828,False
microsoft/Phi-3-mini-4k-instruct@___@512@___@31@@@down_proj@@@weight@___@3e-05,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_512_var_3e-5,0.808,False
microsoft/Phi-3-mini-4k-instruct@___@256@___@28@@@down_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_28_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_256_var_1e-3,0.768,False
microsoft/Phi-3-mini-4k-instruct@___@512@___@28@@@down_proj@@@weight@___@0.001,10-10-watermark-phi-lowrank,grid_10-10-watermark-phi-lowrank_lay_28_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_512_var_1e-3,0.757,False

mistralai/Mistral-7B-v0.3@___@1024@___@30@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.977,False
mistralai/Mistral-7B-v0.3@___@1024@___@28@@@down_proj@@@weight@___@3e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_3e-5,0.975,False
mistralai/Mistral-7B-v0.3@___@512@___@30@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.973,False
mistralai/Mistral-7B-v0.3@___@64@___@30@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.969,False
mistralai/Mistral-7B-v0.3@___@256@___@30@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.965,False
mistralai/Mistral-7B-v0.3@___@128@___@30@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.965,False
mistralai/Mistral-7B-v0.3@___@128@___@29@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.949,False
mistralai/Mistral-7B-v0.3@___@256@___@29@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.944,False
mistralai/Mistral-7B-v0.3@___@512@___@29@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.942,False
mistralai/Mistral-7B-v0.3@___@64@___@30@@@down_proj@@@weight@___@3e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_3e-5,0.935,False
mistralai/Mistral-7B-v0.3@___@1024@___@29@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.935,False
mistralai/Mistral-7B-v0.3@___@512@___@28@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.933,False
mistralai/Mistral-7B-v0.3@___@1024@___@28@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.93,False
mistralai/Mistral-7B-v0.3@___@128@___@28@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.928,False
mistralai/Mistral-7B-v0.3@___@256@___@28@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.926,False
mistralai/Mistral-7B-v0.3@___@64@___@28@@@up_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_up_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.924,False
mistralai/Mistral-7B-v0.3@___@128@___@29@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.921,False
mistralai/Mistral-7B-v0.3@___@256@___@29@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.919,False
mistralai/Mistral-7B-v0.3@___@64@___@29@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.918,False
mistralai/Mistral-7B-v0.3@___@512@___@30@@@down_proj@@@weight@___@3e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_3e-5,0.916,False
mistralai/Mistral-7B-v0.3@___@64@___@28@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.909,False
mistralai/Mistral-7B-v0.3@___@512@___@30@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.903,False
mistralai/Mistral-7B-v0.3@___@256@___@28@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.898,False
mistralai/Mistral-7B-v0.3@___@128@___@28@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.896,False
mistralai/Mistral-7B-v0.3@___@64@___@30@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.89,False
mistralai/Mistral-7B-v0.3@___@256@___@30@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.89,False
mistralai/Mistral-7B-v0.3@___@512@___@29@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_29_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.89,False
mistralai/Mistral-7B-v0.3@___@128@___@30@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.886,False
mistralai/Mistral-7B-v0.3@___@512@___@28@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.886,False
mistralai/Mistral-7B-v0.3@___@1024@___@30@@@down_proj@@@weight@___@3e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_3e-5,0.885,False
mistralai/Mistral-7B-v0.3@___@1024@___@30@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.881,False
mistralai/Mistral-7B-v0.3@___@1024@___@28@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.869,False
mistralai/Mistral-7B-v0.3@___@256@___@28@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_256_var_1e-5,0.866,False
mistralai/Mistral-7B-v0.3@___@1024@___@28@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_1024_var_1e-5,0.862,False
mistralai/Mistral-7B-v0.3@___@64@___@28@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_64_var_1e-5,0.861,False
mistralai/Mistral-7B-v0.3@___@512@___@28@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_512_var_1e-5,0.854,False
mistralai/Mistral-7B-v0.3@___@128@___@28@@@gate_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_28_mlp_gate_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.846,False
mistralai/Mistral-7B-v0.3@___@128@___@30@@@down_proj@@@weight@___@1e-05,10-10-watermark-mistral-lowrank,grid_10-10-watermark-mistral-lowrank_lay_30_mlp_down_proj_mod_mistralai_Mistral-7B-v0.3_ran_128_var_1e-5,0.806,False